Name,Critic_Score,Critic_Count,User_Score,User_Count,Global_Sales
Just Dance 2015,75,6,6.6,26,0.73
LEGO Dimensions,80,53,7.1,65,0.73
Naruto Shippuden: Ultimate Ninja Storm Generations,74,23,7.1,83,0.73
Shaun Palmer's Pro Snowboarder,64,17,8.7,13,0.73
James Bond 007: Agent Under Fire,74,16,6.8,25,0.72
Harvest Moon DS: Island of Happiness,65,15,7,22,0.72
Star Wars Episode III: Revenge of the Sith,73,13,7.5,12,0.72
Ultimate Spider-Man,74,52,7.9,54,0.72
Monopoly Streets,65,9,5.2,5,0.72
Total War: Rome II,76,71,4.2,3742,0.72
NBA Live 08,68,10,6.6,9,0.72
Star Ocean: The Last Hope International,74,45,6.7,155,0.72
Dead to Rights,73,39,8.9,16,0.72
Indiana Jones and the Staff of Kings,55,32,7,28,0.72
Tiger Woods PGA Tour 07,79,33,6,8,0.72
Major League Baseball 2K7,79,31,7.1,34,0.72
Persona Q: Shadow of the Labyrinth,83,56,8.1,169,0.72
MLB 14: The Show,83,17,7.7,205,0.72
X-Men: Mutant Academy 2,72,12,8.4,18,0.72
Kirby: Canvas Curse,86,48,8.2,87,0.72
Madden NFL 10,77,23,7.2,24,0.72
MLB 09: The Show,90,27,8.1,61,0.72
Borderlands: The Pre-Sequel,74,16,6.4,161,0.72
Madden NFL 11,75,6,5.4,7,0.72
Super Monkey Ball Jr.,82,20,8.6,11,0.72
The Witcher 3: Wild Hunt,93,32,9.3,10665,0.72
F1 2011,84,61,7.1,54,0.72
Mobile Suit Gundam: Encounters in Space,66,10,8.5,37,0.72
MLB 10: The Show,91,33,8.3,107,0.72
MX vs. ATV Reflex,75,47,6.6,30,0.72
Blur,81,58,8.2,86,0.72
Battlefield: Bad Company 2,87,46,8.3,1467,0.72
DiRT 3,87,81,7.1,166,0.72
The Lord of the Rings: The Two Towers,79,17,8.1,18,0.71
Madden NFL 2003,92,16,8.3,16,0.71
Skate,86,59,8.4,137,0.71
XCOM: Enemy Unknown,89,57,8.2,2235,0.71
Ben 10: Protector of Earth,60,4,7.2,23,0.71
Virtua Fighter 4: Evolution,93,30,9,48,0.71
Crysis,91,56,8,1970,0.71
Resident Evil: Survivor,39,10,7,47,0.71
The Sims 2: Castaway,66,8,4,5,0.71
Godzilla: Destroy All Monsters Melee,73,30,7.8,23,0.71
Silent Hill 3,85,41,8.8,315,0.71
Spyro: Enter the Dragonfly,48,13,5.1,24,0.71
Power Rangers: Dino Thunder,49,6,6.2,5,0.71
Madden NFL 08,75,10,6.8,8,0.71
Madden NFL 09,68,8,6.5,4,0.71
NBA Live 09,77,32,7.4,14,0.71
Dragon Ball: Xenoverse 2,73,54,7.8,117,0.71
Dynasty Warriors 6,59,31,7.3,49,0.71
NCAA Football 09,83,24,7.7,26,0.71
Doom 3: Resurrection of Evil,77,41,7.9,16,0.71
SSX,82,65,6.4,186,0.7
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,65,43,5.9,21,0.7
Two Worlds,50,44,5.5,182,0.7
Tony Hawk's Underground,89,19,8.5,24,0.7
Spider-Man 2,67,43,6.9,8,0.7
NCAA Football 08,81,30,7.8,44,0.7
Skylanders: Trap Team,86,4,7.1,18,0.7
Star Wars: Obi-Wan,58,28,5.9,14,0.7
Ace Attorney Investigations: Miles Edgeworth,78,51,8.4,79,0.7
Kill.Switch,73,33,8.3,19,0.7
Catherine,79,61,8.1,372,0.7
SplashDown,84,22,8.2,11,0.7
Jade Empire,89,84,8.6,113,0.7
Infinite Undiscovery,68,60,7,158,0.7
Lego Star Wars: The Force Awakens,78,61,7.5,91,0.7
NHL 12,86,56,7,72,0.7
Advance Wars,92,28,9,95,0.7
NASCAR 2001,66,16,6.6,9,0.7
Mafia,65,30,7.6,62,0.7
Ape Escape: On the Loose,66,35,6.4,16,0.7
Mobile Suit Gundam: Journey to Jaburo,58,16,8.1,49,0.7
MLB 08: The Show,85,33,8.7,76,0.7
TimeSplitters 2,90,33,8.8,127,0.7
Omerta: City of Gangsters,43,18,3.3,25,0.7
Driver: San Francisco,80,63,7.6,130,0.7
Classic NES Series: Zelda II: The Adventure of Link,73,8,7.5,39,0.7
James Bond 007: Blood Stone,65,49,7.4,45,0.7
Metal Gear Solid: Portable Ops Plus,65,19,7.5,27,0.69
LEGO Rock Band,70,15,6.8,6,0.69
Halo 2 Multiplayer Map Pack,89,37,7.4,34,0.69
Mortal Kombat: Shaolin Monks,77,41,8.6,74,0.69
MotionSports,40,30,4.4,9,0.69
MX vs. ATV Unleashed: On the Edge,68,22,8.1,7,0.69
Mario Pinball Land,62,35,4.9,11,0.69
Dragon Ball Z: Budokai,65,16,6.3,15,0.69
Plants vs. Zombies: Garden Warfare,76,65,7.4,438,0.69
Need for Speed Rivals,75,18,5.8,175,0.69
The Sims 2: Apartment Pets,50,12,3.3,4,0.69
Harry Potter and the Chamber of Secrets,77,14,8.3,27,0.69
Prince of Persia: The Forgotten Sands,75,49,7.6,120,0.69
The Lord of the Rings: The Return of the King,84,23,8.5,21,0.69
The Sims: Medieval,77,56,6.1,173,0.69
Top Spin 4,82,37,7.7,55,0.69
Baldur's Gate: Dark Alliance II,78,44,8.7,54,0.68
Shark Tale,63,8,9,4,0.68
IL-2 Sturmovik: Birds of Prey,81,28,7.3,20,0.68
Test Drive Unlimited 2,68,61,6.4,87,0.68
NBA Street Vol. 2,89,22,8.8,24,0.68
MX vs. ATV Untamed,70,43,7.1,17,0.68
The Last Remnant,66,49,6.9,122,0.68
NCAA Football 2005,89,29,8,12,0.68
The Sly Collection,85,46,8.8,172,0.68
Naruto: Clash of Ninja,72,21,8.1,20,0.68
Sniper Elite 3,67,41,7.1,178,0.68
Prince of Persia: The Two Thrones,85,46,8.5,111,0.68
Hot Shots Golf: Open Tee 2,82,42,8.6,12,0.68
Suikoden II,82,8,8.4,162,0.68
Iron Man,42,27,6.2,45,0.68
FIFA Soccer 06,80,39,7.5,22,0.68
Fight Night 2004,85,47,8.7,20,0.68
.hack//Mutation Part 2,76,24,8.9,81,0.68
Wolfenstein: The New Order,79,18,7.8,397,0.68
Cars: Mater-National Championship,69,7,6.8,5,0.68
Kirby's Dream Collection: Special Edition,82,6,8.8,37,0.67
Return to Castle Wolfenstein: Tides of War,84,38,8.8,33,0.67
RIFT,84,59,7.3,561,0.67
Spider-Man 3,60,33,7,40,0.67
Mass Effect,89,45,8.6,2386,0.67
The Evil Within,79,24,7.3,430,0.67
Armored Core 3,74,23,9,33,0.67
Star Wars: Republic Commando,78,54,8.9,89,0.67
The LEGO Movie Videogame,71,31,7.1,98,0.67
Turok,67,38,6,39,0.67
Terraria,81,39,7.2,139,0.67
Red Steel,63,54,6.8,121,0.67
Unreal Tournament III,86,42,7.7,127,0.67
Fossil Fighters: Champions,68,8,7.1,11,0.67
The Sims 3,73,9,6.4,20,0.67
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",66,7,6.8,5,0.67
NFL Street,81,38,8.8,9,0.66
Final Fantasy Crystal Chronicles: Ring of Fates,77,41,7.2,25,0.66
Bakugan: Battle Brawlers,62,12,7.2,11,0.66
Blazing Angels: Squadrons of WWII,67,26,6.9,9,0.66
WWE SmackDown vs. RAW 2007,78,13,8.1,21,0.66
F1 2015,65,46,6.3,43,0.66
Tony Hawk's Proving Ground,65,6,6.6,17,0.66
The Darkness,80,35,7.7,107,0.66
MLB 2004,61,21,7.9,9,0.66
Darkstone,58,10,8.3,12,0.66
NCAA March Madness 2003,74,13,8,27,0.66
Thrillville,69,32,2.9,52,0.66
Castlevania: Lords of Shadow,83,70,7.8,237,0.66
NHL 10,88,52,8.4,71,0.66
100 Classic Books,70,7,6,12,0.66
Street Fighter Anniversary Collection,78,30,8.7,20,0.66
NHL 13,83,44,6.6,86,0.66
Napoleon: Total War,81,56,7.9,515,0.66
Rayman Legends,92,35,8.7,465,0.66
The Sims: Bustin' Out,81,30,9,15,0.66
BioShock Infinite,94,68,8.5,7322,0.66
Ratatouille,64,7,7.1,7,0.66
Lollipop Chainsaw,67,37,7.1,199,0.66
Tom Clancy's EndWar,76,33,6.6,42,0.66
Shrek: Hassle at the Castle,71,7,7.4,5,0.66
Suikoden IV,63,44,7.3,47,0.66
Gods Eater Burst,71,30,7.9,35,0.66
Fist of the North Star: Ken's Rage,60,30,6.9,29,0.66
One Piece: Pirate Warriors 2,71,35,7.8,61,0.66
Brothers In Arms: Road to Hill 30,88,64,8,69,0.66
LEGO Jurassic World,70,17,6.7,44,0.65
Kung Fu Panda,73,6,8.6,5,0.65
Freedom Wars,73,39,8.3,265,0.65
Shaun White Snowboarding,63,30,6.3,26,0.65
Radiata Stories,74,36,9,54,0.65
F-Zero GX,89,50,8.5,161,0.65
Disney's Chicken Little,60,20,8.9,7,0.65
Scene It? Box Office Smash,76,32,7.4,25,0.65
Yoshi Topsy-Turvy,60,23,6.6,5,0.65
Monster Jam: Maximum Destruction,47,11,6,6,0.65
Tiger Woods PGA Tour 09,82,34,7.2,9,0.65
Mortal Kombat,85,51,7.8,192,0.65
Tiger Woods PGA Tour 09,84,41,7.8,29,0.65
Advance Wars 2: Black Hole Rising,89,34,9.4,97,0.65
Wario: Master of Disguise,60,35,7.4,19,0.65
The Last Story,80,61,8.4,179,0.65
Drakengard,63,55,9.1,88,0.65
Champions: Return to Arms,77,48,8.8,43,0.65
Harry Potter and the Goblet of Fire,68,29,6.7,48,0.65
Tiger Woods PGA Tour 10,80,51,6.9,20,0.65
007: Quantum of Solace,54,11,7.5,26,0.65
Farming Simulator 17,64,5,8,20,0.65
Borderlands 2,64,31,7.6,358,0.64
Crash Bandicoot Purple: Ripto's Rampage,67,23,6.6,12,0.64
Assassin's Creed IV: Black Flag,84,10,7.7,1470,0.64
Need For Speed: Undercover,54,12,6.2,29,0.64
Spyro: A Hero's Tail,60,16,8,44,0.64
Crash: Twinsanity,64,38,8,129,0.64
The LEGO Movie Videogame,68,5,7.7,25,0.64
Max Payne 2: The Fall of Max Payne,84,34,8.4,49,0.64
Drawn to Life: The Next Chapter,72,21,7.7,22,0.64
GoldenEye: Rogue Agent,60,38,7,32,0.64
WWE 2K15,50,5,4,65,0.64
Star Ocean: First Departure,74,32,7.4,28,0.64
James Bond 007: Everything or Nothing,83,51,7.4,27,0.64
X2: Wolverine's Revenge,58,24,7.2,13,0.64
NBA Live 06,79,30,6.4,15,0.64
Rayman 3D,61,39,6.6,48,0.64
Football Manager 2014,85,41,5.5,275,0.64
TimeSplitters 2,88,20,7.7,34,0.64
Onimusha: Dawn of Dreams,81,45,8.9,62,0.64
Sengoku Basara: Samurai Heroes,61,37,7.9,29,0.64
Stuntman: Ignition,75,38,7.3,31,0.64
Real Heroes: Firefighter,67,18,8.2,10,0.64
Dishonored 2,88,56,7.7,569,0.64
The Crew,64,18,5.9,176,0.64
Dragon Ball: Raging Blast 2,57,33,7.4,30,0.64
NHL 13,84,22,6.8,60,0.64
Dead or Alive 5,74,34,7.7,109,0.64
Evolve,74,31,5.1,336,0.64
Lemony Snicket's A Series of Unfortunate Events,63,25,5.7,12,0.64
Lost Planet: Extreme Condition,67,34,7,36,0.64
X-Men Legends II: Rise of Apocalypse,82,44,7.3,41,0.63
LEGO Star Wars II: The Original Trilogy,81,50,8,45,0.63
Rock Band 3,91,10,6.9,36,0.63
Dragon Age II,82,45,4.5,4533,0.63
Tony Hawk's Pro Skater 2x,78,24,8.8,5,0.63
NBA Live 08,73,28,6.8,10,0.63
FIFA Soccer 2003,88,11,7.7,11,0.63
The Lord of the Rings: Conquest,55,58,7,110,0.63
Far Cry 4,80,17,6.7,1064,0.63
NASCAR 06: Total Team Control,78,18,7.7,18,0.63
Iron Man,44,7,6.5,16,0.63
White Knight Chronicles II,60,45,7.1,64,0.63
Juiced 2: Hot Import Nights,68,24,7.6,21,0.63
Wolfenstein,71,58,7.4,77,0.63
The Walking Dead: Survival Instinct,32,30,4,410,0.63
The Sims 3: Generations,70,22,3.6,81,0.63
Ape Escape 2,82,31,8.4,32,0.63
Sega Rally Revo,75,40,7,20,0.63
Shin Megami Tensei: Persona 3 FES,89,25,8.3,296,0.63
FIFA Soccer 2002,82,17,5.8,28,0.63
Angry Birds Trilogy,62,7,4.6,20,0.63
Condemned 2: Bloodshot,80,76,8.4,178,0.63
Okami,93,69,9.3,327,0.63
Shin Megami Tensei: Persona 3 Portable,89,40,8.3,317,0.63
NHL 2001,88,10,7.7,7,0.63
Crysis 3,76,47,6.5,1223,0.63
Buzz Lightyear of Star Command,54,10,5.3,4,0.63
NHL 16,78,28,5.5,157,0.63
Tony Hawk's Project 8,76,43,7.2,14,0.63
Ghostbusters: The Video Game,79,53,8.5,125,0.63
XCOM: Enemy Unknown,90,35,8.3,366,0.62
Metal Gear Solid 2: Substance,87,28,8.5,39,0.62
Tony Hawk's American Wasteland,77,40,7.7,15,0.62
Wild ARMs 3,78,30,8.4,38,0.62
Madden NFL 07,82,14,9.2,5,0.62
Tiger Woods PGA Tour 2004,89,18,8.2,14,0.62
Test Drive Unlimited 2,70,43,6.1,44,0.62
Tak 2: The Staff of Dreams,71,31,8,10,0.62
Just Dance 3,75,5,6,7,0.62
LEGO Pirates of the Caribbean: The Video Game,71,16,7.3,20,0.62
Donkey Kong Barrel Blast,46,34,6.8,26,0.62
Viewtiful Joe,93,52,8.3,115,0.62
The Urbz: Sims in the City,72,6,9.2,25,0.62
Guitar Hero: Metallica,86,44,8,48,0.62
Strike Force Bowling,48,14,6.8,4,0.62
Red Steel 2,80,73,8.6,178,0.62
XGRA: Extreme G-Racing Association,68,23,8.6,8,0.62
Mafia III,67,20,4.6,274,0.62
Prince of Persia: The Forgotten Sands,74,69,7.8,112,0.62
Warriors Orochi 3,70,17,7.9,35,0.62
DJ Hero 2,88,20,7.5,17,0.62
Tiger Woods PGA Tour 12: The Masters,80,50,6.1,25,0.62
Wall-E,50,32,6.3,6,0.62
Harry Potter and the Half-Blood Prince,48,9,4.3,7,0.61
NieR,68,58,8.4,263,0.61
2014 FIFA World Cup Brazil,73,33,4.3,87,0.61
NBA 2K9,82,30,7,37,0.61
NFL Fever 2003,72,25,8.6,12,0.61
Samurai Warriors 2,58,26,8.8,13,0.61
Wet,70,61,6.4,55,0.61
Cooking Mama 4: Kitchen Magic!,56,6,6,7,0.61
Scribblenauts: Unlimited,73,13,7.4,21,0.61
Fire Emblem: Shadow Dragon,81,42,7,106,0.61
Plants vs. Zombies: Garden Warfare,75,23,7.6,259,0.61
Metroid Prime: Trilogy,91,48,9.3,316,0.61
Robotech: Battlecry,72,20,8.5,8,0.61
Disney Universe,70,29,6.9,13,0.61
Advance Wars: Days of Ruin,86,55,8.7,96,0.61
Jak and Daxter: The Lost Frontier,71,47,6.3,28,0.61
Texas Hold 'Em Poker,49,7,6.8,6,0.61
Time Crisis 3,81,29,8.1,12,0.61
Vanquish,84,61,8.1,304,0.61
Tearaway,87,82,8.9,391,0.61
Half-Life 2,90,35,8.6,115,0.61
Tony Hawk: RIDE,46,43,3,67,0.61
Borderlands: The Pre-Sequel,77,24,6.3,130,0.61
Major League Baseball 2K8,70,28,5.9,34,0.61
Sacred 2: Fallen Angel,70,45,7.1,51,0.61
pro evolution soccer 2011,79,43,5.9,33,0.61
Major League Baseball 2K9,64,29,5.3,26,0.61
Final Fantasy IV Advance,85,30,7.3,70,0.61
Dragon Ball Z: Ultimate Tenkaichi,58,26,5.4,77,0.61
Harry Potter and the Goblet of Fire,71,9,6,8,0.61
Dragon Ball Z: Buu's Fury,62,19,8.9,39,0.61
Spider-Man: Mysterio's Menace,84,8,8.7,11,0.61
MySims Racing,67,11,7.3,4,0.61
Naruto: Ultimate Ninja,75,34,7.7,35,0.61
Pac-Man Party,59,14,5.9,8,0.61
Tony Hawk's Underground,86,9,7.7,9,0.6
Shadow The Hedgehog,45,28,6,137,0.6
Wave Race: Blue Storm,80,21,8.3,29,0.6
Aliens: Colonial Marines,43,25,3.6,295,0.6
Backyard Wrestling: Don't Try This at Home,51,24,7.8,29,0.6
Yakuza: Dead Souls,64,55,7.4,69,0.6
Fight Night Round 2,88,48,8.8,27,0.6
Dead Island: Riptide,62,25,5.9,140,0.6
Kinect Sports Rivals,60,53,5.1,144,0.6
NBA 2K8,72,7,6,9,0.6
Dynasty Warriors 8,68,26,8.5,75,0.6
Disney Infinity,71,10,7.6,58,0.6
Secret Agent Clank,61,9,6.7,14,0.6
Call of Juarez: Bound in Blood,77,77,7.6,94,0.6
Fighters Uncaged,32,38,4.6,23,0.6
Rayman Arena,63,10,8.6,8,0.6
Jaws Unleashed,52,29,7.5,39,0.6
Half-Life,87,24,8.6,94,0.6
Split/Second,82,78,8.1,101,0.6
The Golden Compass,43,7,4.9,8,0.6
The Golden Compass,35,12,6.8,6,0.6
Muramasa: The Demon Blade,81,58,8.7,101,0.6
Okami,90,44,8.9,236,0.6
LEGO The Hobbit,72,47,6.6,88,0.6
WWE 2K17,69,50,6.9,88,0.6
Just Dance 2014,72,13,7.6,45,0.6
NHL 15,60,28,3.6,306,0.6
Total War: Shogun 2,90,62,8.3,1180,0.6
SimCity DS,69,27,6.3,18,0.6
Hot Wheels: Stunt Track Challenge,62,8,8.1,8,0.59
Monopoly,56,9,5.8,17,0.59
Tony Hawk: RIDE,44,29,2.1,31,0.59
Medal of Honor: Frontline,80,16,7.9,16,0.59
Dead Space,86,28,8,1093,0.59
NHL 11,88,38,7.1,54,0.59
Yakuza 5,83,34,8.5,180,0.59
2002 FIFA World Cup,73,19,5.6,18,0.59
MVP Baseball 2004,90,31,8.5,19,0.59
Crash Bandicoot: The Wrath of Cortex,62,11,7.3,22,0.59
WWE 2K16,72,18,5.7,75,0.59
Assassin's Creed: Brotherhood,88,24,8.2,1102,0.59
Dead or Alive Xtreme Beach Volleyball,73,42,7.8,47,0.59
Silent Hill: Shattered Memories,77,8,6.8,82,0.59
Blur,82,78,8.3,169,0.59
Madden NFL 06,74,48,4.9,44,0.59
Asphalt: Urban GT,60,38,7.5,13,0.59
Mega Man Anniversary Collection,81,26,9,20,0.59
Metal Gear Solid V: Ground Zeroes,66,5,5.9,242,0.59
Harvest Moon: Friends of Mineral Town,81,25,9.6,116,0.59
Naruto: The Broken Bond,80,34,7.8,46,0.59
WarioWare D.I.Y.,82,53,8.7,39,0.59
Iron Man,44,14,7,8,0.59
The Fight: Lights Out,48,39,7.5,77,0.59
Mega Man X7,58,30,5.1,38,0.58
Deus Ex: Human Revolution,90,52,8.5,3069,0.58
Final Fantasy Anniversary Edition,67,34,7.7,47,0.58
SoulCalibur V,77,56,6.2,124,0.58
Romancing SaGa,58,23,8,35,0.58
Lost: Via Domus,55,50,6.4,58,0.58
Top Spin 3,68,18,5.7,29,0.58
Game Party in Motion,33,6,3.7,9,0.58
The Lord of the Rings: The Third Age,73,35,8.2,60,0.58
Call of Duty: Black Ops,74,13,6,54,0.58
NCAA Football 09,81,20,7.3,25,0.58
MLB 11: The Show,90,30,7.8,87,0.58
Kinect Rush: A Disney Pixar Adventure,68,31,5.1,15,0.58
Skylanders SWAP Force,89,7,6,96,0.58
Terminator 3: Rise of the Machines,38,21,6.3,23,0.58
Guitar Hero: Smash Hits,74,17,7.7,6,0.58
Tom Clancy's HAWX,73,64,7.3,51,0.58
Alice: Madness Returns,70,51,7.9,181,0.58
Shin Megami Tensei IV,83,48,8.3,251,0.58
NBA 2K7,84,46,7.8,67,0.58
NHL 12,86,33,7.5,52,0.58
NASCAR: Dirt to Daytona,84,10,8.8,19,0.58
Unreal Tournament,77,23,6.8,13,0.58
Digimon World 2,42,5,7.6,47,0.58
Prince of Persia: The Two Thrones,85,46,8.4,28,0.58
JoJo's Bizarre Adventure: All Star Battle,71,53,8.3,55,0.58
Contra: Shattered Soldier,78,33,6.6,25,0.58
Final Fantasy: The 4 Heroes of Light,71,49,7.1,38,0.58
Rayman Legends,91,23,8.7,310,0.58
FIFA Soccer,79,45,7.2,79,0.58
Tenchu 2: Birth of the Stealth Assassins,77,14,8.7,32,0.58
Tony Hawk's Pro Skater 4,91,19,8.6,21,0.58
Naruto: Uzumaki Chronicles 2,52,22,6.9,17,0.58
NHL 06,78,27,8.5,29,0.58
Parasite Eve II,79,14,9,77,0.58
Skate it,70,37,8.4,25,0.58
Madden NFL 2002,90,16,8.1,8,0.58
Phineas and Ferb: Across the 2nd Dimension,76,4,8.3,6,0.57
Far Cry Instincts,85,56,5.7,73,0.57
Tony Hawk's Pro Skater 4,85,13,8.8,4,0.57
ATV Offroad Fury: Blazin' Trails,63,32,7.8,16,0.57
Tales of the Abyss,78,22,8.4,109,0.57
Payday 2,75,18,6.3,203,0.57
Blacksite: Area 51,62,48,6.1,65,0.57
Spyro Orange: The Cortex Conspiracy,60,25,7,12,0.57
XCOM: Enemy Unknown,89,20,8.2,296,0.57
Skylanders: Spyro's Adventure,82,8,4.9,62,0.57
The Sims 3: World Adventures,81,31,8,72,0.57
Madden NFL 06,86,21,8.5,11,0.57
Titanfall 2,87,31,8,261,0.57
BlazBlue: Calamity Trigger,87,50,8.4,112,0.57
Iron Man,45,43,5.9,52,0.57
Naruto: Ultimate Ninja 2,73,27,7.9,27,0.57
NHL 10,88,35,7.9,40,0.57
Rock Band 3,91,34,8,95,0.57
Blood Wake,71,30,7.5,13,0.57
Dynasty Warriors 5: Xtreme Legends,57,22,9.1,26,0.57
WWE 2K15,56,25,5.7,63,0.57
FIFA World Cup Germany 2006,77,28,8.1,33,0.57
Wreckless: ThE YaKuza MisSiOns,74,36,5.2,13,0.57
Defiance,60,27,7.2,249,0.57
Disgaea 4: A Promise Unforgotten,80,39,7.8,126,0.57
SpongeBob SquarePants: Battle for Bikini Bottom,70,8,8.9,17,0.57
Doom 3 BFG Edition,67,16,6.4,107,0.57
Spider-Man 3,63,61,7,53,0.57
Pro Evolution Soccer 2012,74,4,6.3,8,0.57
The Conduit,69,79,8.2,258,0.57
Just Dance 2016,73,7,6.9,11,0.57
Disney Universe,66,31,5.3,13,0.57
RalliSport Challenge,87,32,8.3,19,0.57
Resident Evil Outbreak File #2,58,35,7.7,70,0.57
Top Spin 3,75,36,7.5,20,0.57
XIII,73,37,8.6,35,0.57
Tomb Raider: Anniversary,78,32,8.2,28,0.57
Rune Factory 4,78,33,8.1,122,0.57
3D Dot Game Heroes,77,66,8,96,0.57
Up,62,6,8,4,0.56
Breath of Fire IV,83,10,8.9,45,0.56
True Crime: Streets of LA,77,29,7.3,29,0.56
Odin Sphere,83,49,8.6,59,0.56
Titanfall,86,29,6.2,1727,0.56
Arena Football,66,18,8.6,14,0.56
The Lord of the Rings: The Return of the King,77,13,8.2,11,0.56
NHL Hitz 20-02,78,18,7.6,8,0.56
The Legend of Spyro: Dawn of the Dragon,64,11,6.5,19,0.56
Classic NES Series: Dr. Mario,66,10,7.5,6,0.56
The Sims: Bustin' Out,81,26,8.9,12,0.56
NCAA March Madness 07,63,9,8.6,7,0.56
"Monsters, Inc. Scream Team",65,10,6.9,8,0.56
"Warhammer 40,000: Space Marine",76,57,7.8,232,0.56
Top Spin 3,78,47,7.6,36,0.56
Cabela's Big Game Hunter 2005 Adventures,55,4,8.4,16,0.56
LEGO Rock Band,71,50,7.2,31,0.56
Battlefield 2: Modern Combat,80,49,8.2,29,0.56
Tom Clancy's HAWX,74,35,8.1,39,0.56
All-Star Baseball 2002,77,16,7.6,8,0.56
Need for Speed: Most Wanted,80,18,9.1,22,0.56
Bolt,50,4,5.8,5,0.56
WWE Raw 2,68,26,7.3,25,0.56
Manhunt 2,67,22,7.8,53,0.56
Fullmetal Alchemist and the Broken Angel,56,35,8.1,38,0.56
Tony Hawk's Project 8,68,11,7.6,14,0.56
Batman Begins,64,41,7.3,70,0.56
Tony Hawk's Proving Ground,72,59,5.4,44,0.56
Dr. Seuss' The Cat in the Hat,56,6,6.5,8,0.56
Barbie Groovy Games,47,5,7,4,0.56
Wolfenstein,72,66,7.5,128,0.56
Blinx: The Time Sweeper,71,36,8,41,0.56
ESPN NFL Football,91,20,8.5,25,0.56
Major League Baseball 2K5,81,25,8.2,17,0.56
Tetris Party Deluxe,72,19,5.8,4,0.56
Gravity Rush,83,73,8.5,625,0.56
Quantum Break,77,106,6.8,1659,0.56
Archer Maclean's Mercury,75,39,6.6,21,0.56
TMNT,58,31,6.3,32,0.56
Soldier of Fortune: Gold Edition,59,14,6.8,17,0.56
Final Fantasy IV: The Complete Collection,77,41,7.5,80,0.56
Frontlines: Fuel of War,75,55,7.8,77,0.56
MX 2002 Featuring Ricky Carmichael,76,17,8.3,9,0.56
NCAA Football 07,88,20,6.9,10,0.56
Lunar: Silver Star Story Complete,78,15,9.1,35,0.55
Harvest Moon: The Tale of Two Towns,68,6,7.5,13,0.55
No More Heroes,83,64,8.4,259,0.55
God of War: Origins Collection,84,58,8.4,208,0.55
Dora The Explorer: Dora Saves the Snow Princess,47,4,7,5,0.55
Soul Reaver 2,80,22,8.5,35,0.55
Metal Gear Solid 3: Subsistence,94,53,9.3,439,0.55
Enslaved: Odyssey to the West,80,53,7.4,312,0.55
WWF Raw,68,33,6.6,15,0.55
Guitar Hero Live,81,21,5.1,69,0.55
Extermination,67,19,7.8,19,0.55
Batman: Vengeance,68,19,6.7,12,0.55
Hot Shots Golf: World Invitational,76,55,8.1,77,0.55
Tony Hawk's Pro Skater 3,93,22,8.4,17,0.55
Mega Man Zero,82,17,8.9,31,0.55
Resident Evil: Revelations 2,75,30,7.7,284,0.55
NBA 2K8,81,18,6.8,19,0.55
Rayman Origins,92,13,8.3,127,0.55
Assassin's Creed: Unity,70,10,3,1463,0.55
MX vs. ATV: Alive,63,43,7.2,24,0.55
Shrek 2,72,31,8.4,5,0.55
Purr Pals,67,4,6.8,6,0.55
Assassin's Creed II,86,22,6.9,1611,0.55
Tak and the Power of Juju,79,28,9.2,19,0.55
Lips: Number One Hits,70,22,7.6,7,0.55
Turok: Evolution,68,25,6.7,9,0.55
Jak X: Combat Racing,76,46,7.7,63,0.55
American Idol,41,14,4.8,12,0.55
Red Dead Revolver,74,61,8.5,26,0.55
CrossworDS,67,19,6.8,6,0.55
Viva Pinata: Pocket Paradise,82,34,7.1,15,0.55
Sly Cooper: Thieves in Time,75,69,8.3,343,0.54
Iron Man,47,8,5.6,15,0.54
Spec Ops: The Line,77,27,8,350,0.54
The SpongeBob SquarePants Movie,74,14,8.5,8,0.54
NHL 14,80,22,6,79,0.54
F1 2013,77,22,6.3,40,0.54
Legends of WrestleMania,70,43,6.5,19,0.54
Tiger Woods PGA Tour 08,80,45,7.8,26,0.54
Dance Dance Revolution Ultramix,82,24,8.8,10,0.54
Crash Tag Team Racing,66,21,7,49,0.54
Front Mission 4,75,39,8.6,22,0.54
Rayman Origins,88,54,8.4,298,0.54
F.E.A.R.,72,31,7.4,64,0.54
Enslaved: Odyssey to the West,82,72,7.8,295,0.54
Dragon Ball Z: Shin Budokai,70,21,8.1,19,0.54
Tiger Woods PGA Tour 13,75,14,5.7,9,0.54
Dynasty Warriors: Gundam 3,58,18,7.5,20,0.54
Def Jam: Fight for NY,84,33,8.5,13,0.54
Tiger Woods PGA Tour 11,84,29,8.3,23,0.54
NBA Live 10,81,32,7.5,25,0.54
Metro 2033,77,83,7.9,351,0.54
Fire Emblem: Path of Radiance,85,42,8.9,141,0.54
Hotel Dusk: Room 215,78,57,8.6,102,0.54
Final Fantasy Explorers,69,57,7,87,0.54
SSX Tricky,87,20,8.6,18,0.54
Greg Hastings' Tournament Paintball,74,11,9.2,42,0.54
ESPN NBA Basketball,89,18,8.4,38,0.54
Dragon Ball Z: Ultimate Tenkaichi,55,24,5.8,52,0.54
Sacred 2: Fallen Angel,71,56,7.3,64,0.54
Two Worlds II,67,50,6.6,140,0.54
Over the Hedge,58,29,8.6,10,0.54
